,s_id,semester,average,class_pr,dept_pr,學院,科系,參加社團,系學會社團,學術型社團,康樂性社團,聯誼性社團,服務性社團,club_id,assistant_manager_flag,manager_flag
7733,c92329da4b17640efedca26b9c10dd9c,1042,71.38,24.0,24.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7734,c92329da4b17640efedca26b9c10dd9c,1051,67.33,16.0,16.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7735,c92329da4b17640efedca26b9c10dd9c,1052,74.8,34.0,34.0,資訊電機學院,通訊工程學系,Y,Y,N,N,N,N,A019,N,N
7736,c92590dabeb55189574b0d6921ff4db1,1021,64.3,4.0,4.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7737,c92590dabeb55189574b0d6921ff4db1,1022,56.17,2.0,2.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7738,c92590dabeb55189574b0d6921ff4db1,1031,59.5,9.0,9.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7739,c92590dabeb55189574b0d6921ff4db1,1032,65.68,16.0,16.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7740,c92590dabeb55189574b0d6921ff4db1,1041,63.9,15.0,15.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7741,c92590dabeb55189574b0d6921ff4db1,1042,67.96,15.0,15.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7742,c92590dabeb55189574b0d6921ff4db1,1051,70.82,14.0,14.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7743,c92590dabeb55189574b0d6921ff4db1,1052,80.83,55.0,55.0,管理學院,財務金融學系,Y,Y,N,N,Y,N,A017,N,N
7744,c92911ba842ba90f07d033bcb75c4e6f,1021,76.12,31.0,37.0,管理學院,資訊管理學系,Y,Y,N,N,Y,N,C014,N,N
7745,c92911ba842ba90f07d033bcb75c4e6f,1022,66.5,20.0,23.0,管理學院,資訊管理學系,Y,Y,N,N,Y,N,C014,N,N
7746,c92911ba842ba90f07d033bcb75c4e6f,1031,68.95,19.0,29.0,管理學院,資訊管理學系,Y,Y,N,N,Y,N,C014,N,N
7747,c92911ba842ba90f07d033bcb75c4e6f,1032,71.77,27.0,29.0,管理學院,資訊管理學系,Y,Y,N,N,Y,N,C014,N,N
7748,c92911ba842ba90f07d033bcb75c4e6f,1041,78.5,60.0,56.0,管理學院,資訊管理學系,Y,Y,N,N,Y,N,C014,N,N
7749,c92911ba842ba90f07d033bcb75c4e6f,1042,74.26,19.0,21.0,管理學院,資訊管理學系,Y,Y,N,N,Y,N,C014,N,N
7750,c92911ba842ba90f07d033bcb75c4e6f,1051,84.0,52.0,48.0,管理學院,資訊管理學系,Y,Y,N,N,Y,N,C014,N,N
7751,c92911ba842ba90f07d033bcb75c4e6f,1052,67.0,17.0,21.0,管理學院,資訊管理學系,Y,Y,N,N,Y,N,C014,N,N
7752,c9cf603e3279c453ff25ebeb4f10a956,1021,71.8,20.0,20.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C017,N,N
7753,c9cf603e3279c453ff25ebeb4f10a956,1022,67.52,22.0,25.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C017,N,N
7754,c9cf603e3279c453ff25ebeb4f10a956,1031,64.54,10.0,14.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C017,N,N
7755,c9cf603e3279c453ff25ebeb4f10a956,1032,72.43,33.0,34.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C017,N,N
7756,c9cf603e3279c453ff25ebeb4f10a956,1041,74.22,35.0,35.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C017,N,N
7757,c9cf603e3279c453ff25ebeb4f10a956,1042,83.38,62.0,60.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C017,N,N
7758,c9cf603e3279c453ff25ebeb4f10a956,1051,80.5,38.0,33.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C017,N,N
7759,c9cf603e3279c453ff25ebeb4f10a956,1052,79.11,46.0,45.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C017,N,N
7760,c9f2685dc9c66ae3d972298022a332e5,1021,74.23,39.0,47.0,資訊電機學院,電機工程學系,N,N,N,N,N,N,,,
7761,c9f2685dc9c66ae3d972298022a332e5,1022,66.18,23.0,21.0,資訊電機學院,電機工程學系,N,N,N,N,N,N,,,
7762,c9f2685dc9c66ae3d972298022a332e5,1031,64.74,26.0,24.0,資訊電機學院,電機工程學系,N,N,N,N,N,N,,,
7763,c9f2685dc9c66ae3d972298022a332e5,1032,75.53,43.0,41.0,資訊電機學院,電機工程學系,N,N,N,N,N,N,,,
7764,c9f2685dc9c66ae3d972298022a332e5,1041,68.86,6.0,6.0,資訊電機學院,電機工程學系,N,N,N,N,N,N,,,
7765,c9f2685dc9c66ae3d972298022a332e5,1042,78.35,37.0,28.0,資訊電機學院,電機工程學系,N,N,N,N,N,N,,,
7766,c9f2685dc9c66ae3d972298022a332e5,1051,70.08,13.0,14.0,資訊電機學院,電機工程學系,N,N,N,N,N,N,,,
7767,c9f2685dc9c66ae3d972298022a332e5,1052,47.33,8.0,4.0,資訊電機學院,電機工程學系,N,N,N,N,N,N,,,
7768,ca0ce2b7ca48261e3a70bd6d552c182c,1021,55.5,8.0,5.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
7769,ca0ce2b7ca48261e3a70bd6d552c182c,1022,62.41,12.0,11.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
7770,ca0ce2b7ca48261e3a70bd6d552c182c,1031,58.84,12.0,13.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
7771,ca0ce2b7ca48261e3a70bd6d552c182c,1032,64.24,12.0,11.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
7772,ca0ce2b7ca48261e3a70bd6d552c182c,1041,69.58,25.0,27.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
7773,ca0ce2b7ca48261e3a70bd6d552c182c,1042,70.38,27.0,29.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
7774,ca0ce2b7ca48261e3a70bd6d552c182c,1051,73.19,31.0,35.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
7775,ca0ce2b7ca48261e3a70bd6d552c182c,1052,75.33,45.0,45.0,工學院,土木工程學系,Y,Y,N,N,N,N,A007,N,N
7776,ca4e6de1129947c13aeb768fbf890bf8,1021,90.42,96.0,96.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7777,ca4e6de1129947c13aeb768fbf890bf8,1022,91.3,94.0,94.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7778,ca4e6de1129947c13aeb768fbf890bf8,1031,94.16,98.0,99.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7779,ca4e6de1129947c13aeb768fbf890bf8,1032,95.26,98.0,99.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7780,ca4e6de1129947c13aeb768fbf890bf8,1041,95.05,98.0,99.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7781,ca4e6de1129947c13aeb768fbf890bf8,1042,94.09,96.0,97.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7782,ca4e6de1129947c13aeb768fbf890bf8,1051,89.5,77.0,80.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7783,ca4e6de1129947c13aeb768fbf890bf8,1052,93.8,95.0,96.0,管理學院,企業管理學系,N,N,N,N,N,N,,,
7784,ca527047fccfef641e1d5257d81738d7,1021,78.14,19.0,19.0,文學院,中國文學系,Y,Y,N,N,N,N,A001,N,N
7785,ca527047fccfef641e1d5257d81738d7,1022,79.21,39.0,39.0,文學院,中國文學系,Y,Y,N,N,N,N,A001,N,N
7786,ca527047fccfef641e1d5257d81738d7,1031,79.0,42.0,42.0,文學院,中國文學系,Y,Y,N,N,N,N,A001,N,N
7787,ca527047fccfef641e1d5257d81738d7,1032,76.32,18.0,18.0,文學院,中國文學系,Y,Y,N,N,N,N,A001,N,N
7788,ca527047fccfef641e1d5257d81738d7,1041,84.8,69.0,69.0,文學院,中國文學系,Y,Y,N,N,N,N,A001,N,N
7789,ca527047fccfef641e1d5257d81738d7,1042,81.17,49.0,49.0,文學院,中國文學系,Y,Y,N,N,N,N,A001,N,N
7790,ca527047fccfef641e1d5257d81738d7,1051,74.82,24.0,24.0,文學院,中國文學系,Y,Y,N,N,N,N,A001,N,N
7791,ca527047fccfef641e1d5257d81738d7,1052,82.23,43.0,43.0,文學院,中國文學系,Y,Y,N,N,N,N,A001,N,N
7792,ca548a03341d4b4bd85f9c9a8e295213,1021,77.04,49.0,52.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
7793,ca548a03341d4b4bd85f9c9a8e295213,1022,75.36,61.0,57.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
7794,ca548a03341d4b4bd85f9c9a8e295213,1031,70.15,27.0,35.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
7795,ca548a03341d4b4bd85f9c9a8e295213,1032,64.86,10.0,9.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
7796,ca548a03341d4b4bd85f9c9a8e295213,1041,71.5,15.0,21.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
7797,ca548a03341d4b4bd85f9c9a8e295213,1042,80.0,42.0,44.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
7798,ca548a03341d4b4bd85f9c9a8e295213,1051,86.75,79.0,68.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
7799,ca548a03341d4b4bd85f9c9a8e295213,1052,77.67,39.0,39.0,管理學院,資訊管理學系,N,N,N,N,N,N,,,
7800,ca91949739a22628284e848030af0f8d,1021,73.45,24.0,28.0,管理學院,資訊管理學系,Y,N,N,Y,N,N,D007,N,N
7801,ca91949739a22628284e848030af0f8d,1022,73.76,51.0,49.0,管理學院,資訊管理學系,Y,N,N,Y,N,N,D007,N,N
7802,ca91949739a22628284e848030af0f8d,1031,64.29,8.0,13.0,管理學院,資訊管理學系,Y,N,N,Y,N,N,D007,N,N
7803,ca91949739a22628284e848030af0f8d,1032,76.52,48.0,51.0,管理學院,資訊管理學系,Y,N,N,Y,N,N,D007,N,N
7804,ca91949739a22628284e848030af0f8d,1041,74.05,33.0,34.0,管理學院,資訊管理學系,Y,N,N,Y,N,N,D007,N,N
7805,ca91949739a22628284e848030af0f8d,1042,79.38,35.0,40.0,管理學院,資訊管理學系,Y,N,N,Y,N,N,D007,N,N
7806,ca91949739a22628284e848030af0f8d,1051,76.0,8.0,12.0,管理學院,資訊管理學系,Y,N,N,Y,N,N,D007,N,N
7807,ca91949739a22628284e848030af0f8d,1052,83.0,61.0,60.0,管理學院,資訊管理學系,Y,N,N,Y,N,N,D007,N,N
7808,caa176fd7eea0d689fdb1c99073fc250,1021,68.4,37.0,33.0,工學院,土木工程學系,Y,N,N,N,N,Y,B013,N,N
7809,caa176fd7eea0d689fdb1c99073fc250,1022,69.79,44.0,35.0,工學院,土木工程學系,Y,N,N,N,N,Y,B013,N,N
7810,caa176fd7eea0d689fdb1c99073fc250,1031,67.43,40.0,40.0,工學院,土木工程學系,Y,N,N,N,N,Y,B013,N,N
7811,caa176fd7eea0d689fdb1c99073fc250,1032,75.5,62.0,52.0,工學院,土木工程學系,Y,N,N,N,N,Y,B013,N,N
7812,caa176fd7eea0d689fdb1c99073fc250,1041,73.9,52.0,51.0,工學院,土木工程學系,Y,N,N,N,N,Y,B013,N,N
7813,caa176fd7eea0d689fdb1c99073fc250,1042,70.19,22.0,25.0,工學院,土木工程學系,Y,N,N,N,N,Y,B013,N,N
7814,caa176fd7eea0d689fdb1c99073fc250,1051,78.47,51.0,54.0,工學院,土木工程學系,Y,N,N,N,N,Y,B013,N,N
7815,caa176fd7eea0d689fdb1c99073fc250,1052,78.22,58.0,57.0,工學院,土木工程學系,Y,N,N,N,N,Y,B013,N,N
7816,cac6073d6f1037162a06676a83b07a02,1021,71.17,11.0,11.0,管理學院,財務金融學系,Y,Y,N,Y,Y,N,A017,N,N
7817,cac6073d6f1037162a06676a83b07a02,1022,60.45,7.0,7.0,管理學院,財務金融學系,Y,Y,N,Y,Y,N,A017,N,N
7818,cac6073d6f1037162a06676a83b07a02,1031,54.5,3.0,3.0,管理學院,財務金融學系,Y,Y,N,Y,Y,N,A017,N,N
7819,cac6073d6f1037162a06676a83b07a02,1032,56.05,0.0,0.0,管理學院,財務金融學系,Y,Y,N,Y,Y,N,A017,N,N
7820,cac6073d6f1037162a06676a83b07a02,1041,64.0,16.0,16.0,管理學院,財務金融學系,Y,Y,N,Y,Y,N,A017,N,N
7821,cac6073d6f1037162a06676a83b07a02,1042,60.11,6.0,6.0,管理學院,財務金融學系,Y,Y,N,Y,Y,N,A017,N,N
7822,cac6073d6f1037162a06676a83b07a02,1051,71.56,18.0,18.0,管理學院,財務金融學系,Y,Y,N,Y,Y,N,A017,N,N
7823,cac6073d6f1037162a06676a83b07a02,1052,64.5,13.0,13.0,管理學院,財務金融學系,Y,Y,N,Y,Y,N,A017,N,N
7824,cb5cfeb5a6e807bbabd0c62cb90ae9a9,1021,78.35,77.0,77.0,工學院,土木工程學系,Y,N,N,Y,N,N,D002,N,N
7825,cb5cfeb5a6e807bbabd0c62cb90ae9a9,1022,73.95,42.0,54.0,工學院,土木工程學系,Y,N,N,Y,N,N,D002,N,N
7826,cb5cfeb5a6e807bbabd0c62cb90ae9a9,1031,61.55,18.0,19.0,工學院,土木工程學系,Y,N,N,Y,N,N,D002,N,N
7827,cb5cfeb5a6e807bbabd0c62cb90ae9a9,1032,73.33,31.0,38.0,工學院,土木工程學系,Y,N,N,Y,N,N,D002,N,N
7828,cb5cfeb5a6e807bbabd0c62cb90ae9a9,1041,73.17,43.0,47.0,工學院,土木工程學系,Y,N,N,Y,N,N,D002,N,N
7829,cb5cfeb5a6e807bbabd0c62cb90ae9a9,1042,73.06,36.0,40.0,工學院,土木工程學系,Y,N,N,Y,N,N,D002,N,N
7830,cb5cfeb5a6e807bbabd0c62cb90ae9a9,1051,73.42,41.0,36.0,工學院,土木工程學系,Y,N,N,Y,N,N,D002,N,N
7831,cb5cfeb5a6e807bbabd0c62cb90ae9a9,1052,76.3,48.0,50.0,工學院,土木工程學系,Y,N,N,Y,N,N,D002,N,N
7832,cb5f265c7c233f37811fb2c222237284,1021,80.15,41.0,42.0,管理學院,企業管理學系,Y,N,N,Y,N,N,D010,N,N
7833,cb5f265c7c233f37811fb2c222237284,1022,78.8,42.0,50.0,管理學院,企業管理學系,Y,N,N,Y,N,N,D010,N,N
7834,cb5f265c7c233f37811fb2c222237284,1031,83.75,81.0,84.0,管理學院,企業管理學系,Y,N,N,Y,N,N,D010,N,N
7835,cb5f265c7c233f37811fb2c222237284,1032,82.88,73.0,67.0,管理學院,企業管理學系,Y,N,N,Y,N,N,D010,N,N
7836,cb5f265c7c233f37811fb2c222237284,1041,83.15,44.0,47.0,管理學院,企業管理學系,Y,N,N,Y,N,N,D010,N,N
7837,cb5f265c7c233f37811fb2c222237284,1042,82.71,38.0,41.0,管理學院,企業管理學系,Y,N,N,Y,N,N,D010,N,N
7838,cb5f265c7c233f37811fb2c222237284,1051,90.0,81.0,82.0,管理學院,企業管理學系,Y,N,N,Y,N,N,D010,N,N
7839,cb5f265c7c233f37811fb2c222237284,1052,96.27,98.0,99.0,管理學院,企業管理學系,Y,N,N,Y,N,N,D010,N,N
7840,cb5f3af82bbefb9e0fea96e2e5e7c262,1021,69.96,30.0,36.0,工學院,土木工程學系,Y,N,N,N,Y,N,C014,N,N
7841,cb5f3af82bbefb9e0fea96e2e5e7c262,1022,74.43,49.0,60.0,工學院,土木工程學系,Y,N,N,N,Y,N,C014,N,N
7842,cb5f3af82bbefb9e0fea96e2e5e7c262,1031,60.94,16.0,15.0,工學院,土木工程學系,Y,N,N,N,Y,N,C014,N,N
7843,cb5f3af82bbefb9e0fea96e2e5e7c262,1032,76.83,47.0,58.0,工學院,土木工程學系,Y,N,N,N,Y,N,C014,N,N
7844,cb5f3af82bbefb9e0fea96e2e5e7c262,1041,77.74,64.0,67.0,工學院,土木工程學系,Y,N,N,N,Y,N,C014,N,N
7845,cb5f3af82bbefb9e0fea96e2e5e7c262,1042,65.29,11.0,11.0,工學院,土木工程學系,Y,N,N,N,Y,N,C014,N,N
7846,cb5f3af82bbefb9e0fea96e2e5e7c262,1051,52.73,6.0,7.0,工學院,土木工程學系,Y,N,N,N,Y,N,C014,N,N
7847,cb5f3af82bbefb9e0fea96e2e5e7c262,1052,74.6,40.0,40.0,工學院,土木工程學系,Y,N,N,N,Y,N,C014,N,N
7848,cb99fc1b6fb89df0f60b0f30fac63e76,1021,79.19,67.0,67.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C003,N,N
7849,cb99fc1b6fb89df0f60b0f30fac63e76,1022,72.91,47.0,46.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C003,N,N
7850,cb99fc1b6fb89df0f60b0f30fac63e76,1031,69.25,21.0,32.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C003,N,N
7851,cb99fc1b6fb89df0f60b0f30fac63e76,1032,74.96,42.0,44.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C003,N,N
7852,cb99fc1b6fb89df0f60b0f30fac63e76,1041,85.3,94.0,84.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C003,N,N
7853,cb99fc1b6fb89df0f60b0f30fac63e76,1042,76.45,27.0,30.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C003,N,N
7854,cb99fc1b6fb89df0f60b0f30fac63e76,1051,86.67,77.0,67.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C003,N,N
7855,cb99fc1b6fb89df0f60b0f30fac63e76,1052,85.23,70.0,66.0,管理學院,資訊管理學系,Y,N,N,N,Y,N,C003,N,N
7856,cbf62401a4e7412633f44c9be65a4676,1021,70.4,42.0,42.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C012,N,N
7857,cbf62401a4e7412633f44c9be65a4676,1022,75.85,42.0,42.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C012,N,N
7858,cbf62401a4e7412633f44c9be65a4676,1031,70.0,44.0,44.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C012,N,N
7859,cbf62401a4e7412633f44c9be65a4676,1032,59.94,21.0,21.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C012,N,N
7860,cbf62401a4e7412633f44c9be65a4676,1041,69.84,19.0,19.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C012,N,N
7861,cbf62401a4e7412633f44c9be65a4676,1042,80.39,52.0,52.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C012,N,N
7862,cbf62401a4e7412633f44c9be65a4676,1051,81.16,43.0,43.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C012,N,N
7863,cbf62401a4e7412633f44c9be65a4676,1052,75.11,33.0,33.0,生醫理工學院,生命科學系,Y,Y,N,N,Y,N,C012,N,N
7864,cc09c5699b9c4970ad76bfea5a9afe20,1021,84.65,68.0,69.0,管理學院,企業管理學系,Y,Y,N,N,N,N,A014,N,N
7865,cc09c5699b9c4970ad76bfea5a9afe20,1022,78.29,52.0,45.0,管理學院,企業管理學系,Y,Y,N,N,N,N,A014,N,N
7866,cc09c5699b9c4970ad76bfea5a9afe20,1031,72.75,26.0,31.0,管理學院,企業管理學系,Y,Y,N,N,N,N,A014,N,N
7867,cc09c5699b9c4970ad76bfea5a9afe20,1032,65.39,8.0,5.0,管理學院,企業管理學系,Y,Y,N,N,N,N,A014,N,N
7868,cc09c5699b9c4970ad76bfea5a9afe20,1041,79.0,25.0,21.0,管理學院,企業管理學系,Y,Y,N,N,N,N,A014,N,N
7869,cc09c5699b9c4970ad76bfea5a9afe20,1042,77.52,23.0,20.0,管理學院,企業管理學系,Y,Y,N,N,N,N,A014,N,N
7870,cc09c5699b9c4970ad76bfea5a9afe20,1051,84.36,49.0,47.0,管理學院,企業管理學系,Y,Y,N,N,N,N,A014,N,N
7871,cc09c5699b9c4970ad76bfea5a9afe20,1052,89.0,62.0,71.0,管理學院,企業管理學系,Y,Y,N,N,N,N,A014,N,N
7872,cc25f6b5ad394b39c9b341c6b4eb0671,1021,67.27,8.0,13.0,工學院,機械工程學系,Y,N,Y,N,Y,N,E001,N,N
7873,cc25f6b5ad394b39c9b341c6b4eb0671,1022,69.23,32.0,37.0,工學院,機械工程學系,Y,N,Y,N,Y,N,E001,N,N
7874,cc25f6b5ad394b39c9b341c6b4eb0671,1031,45.75,2.0,1.0,工學院,機械工程學系,Y,N,Y,N,Y,N,E001,N,N
7875,cc25f6b5ad394b39c9b341c6b4eb0671,1032,77.29,66.0,67.0,工學院,機械工程學系,Y,N,Y,N,Y,N,E001,N,N
7876,cc25f6b5ad394b39c9b341c6b4eb0671,1041,81.08,80.0,85.0,工學院,機械工程學系,Y,N,Y,N,Y,N,E001,N,N
7877,cc25f6b5ad394b39c9b341c6b4eb0671,1042,74.74,50.0,51.0,工學院,機械工程學系,Y,N,Y,N,Y,N,E001,N,N
7878,cc25f6b5ad394b39c9b341c6b4eb0671,1051,80.23,59.0,64.0,工學院,機械工程學系,Y,N,Y,N,Y,N,E001,N,N
7879,cc25f6b5ad394b39c9b341c6b4eb0671,1052,85.4,84.0,89.0,工學院,機械工程學系,Y,N,Y,N,Y,N,E001,N,N
7880,cc63af2a762bb55639e8d528a45e4c97,1021,73.29,24.0,24.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C001,N,N
7881,cc63af2a762bb55639e8d528a45e4c97,1022,70.89,14.0,14.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C001,N,N
7882,cc63af2a762bb55639e8d528a45e4c97,1031,58.56,6.0,6.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C001,N,N
7883,cc63af2a762bb55639e8d528a45e4c97,1032,40.63,0.0,0.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C001,N,N
7884,cc63af2a762bb55639e8d528a45e4c97,1041,63.24,12.0,12.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C001,N,N
7885,cc63af2a762bb55639e8d528a45e4c97,1042,60.92,8.0,8.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C001,N,N
7886,cc63af2a762bb55639e8d528a45e4c97,1051,65.06,4.0,4.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C001,N,N
7887,cc63af2a762bb55639e8d528a45e4c97,1052,73.86,5.0,5.0,工學院,化學工程與材料工程學系,Y,Y,N,N,Y,N,C001,N,N
7888,cc72a89f9e95abf72ec7085c88cef7a3,1021,77.68,55.0,58.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C005,N,N
7889,cc72a89f9e95abf72ec7085c88cef7a3,1022,73.5,49.0,48.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C005,N,N
7890,cc72a89f9e95abf72ec7085c88cef7a3,1031,65.75,12.0,17.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C005,N,N
7891,cc72a89f9e95abf72ec7085c88cef7a3,1032,79.73,71.0,68.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C005,N,N
7892,cc72a89f9e95abf72ec7085c88cef7a3,1041,83.33,83.0,77.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C005,N,N
7893,cc72a89f9e95abf72ec7085c88cef7a3,1042,86.65,77.0,77.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C005,N,N
7894,cc72a89f9e95abf72ec7085c88cef7a3,1051,85.42,62.0,56.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C005,N,N
7895,cc72a89f9e95abf72ec7085c88cef7a3,1052,82.0,57.0,58.0,管理學院,資訊管理學系,Y,N,Y,N,Y,N,C005,N,N
7896,ccbb39d21da131c065d438a742f8cfab,1021,82.72,83.0,83.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7897,ccbb39d21da131c065d438a742f8cfab,1022,83.41,81.0,81.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7898,ccbb39d21da131c065d438a742f8cfab,1031,88.88,84.0,84.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7899,ccbb39d21da131c065d438a742f8cfab,1032,78.41,67.0,67.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7900,ccbb39d21da131c065d438a742f8cfab,1041,76.88,49.0,49.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7901,ccbb39d21da131c065d438a742f8cfab,1042,79.9,49.0,49.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7902,ccbb39d21da131c065d438a742f8cfab,1051,77.78,45.0,45.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7903,ccbb39d21da131c065d438a742f8cfab,1052,88.6,91.0,91.0,資訊電機學院,通訊工程學系,N,N,N,N,N,N,,,
7904,ccbc871ffb6fb1eb3018ec5742b51a59,1021,72.67,68.0,55.0,理學院,數學系,N,N,N,N,N,N,,,
7905,ccbc871ffb6fb1eb3018ec5742b51a59,1022,79.05,73.0,68.0,理學院,數學系,N,N,N,N,N,N,,,
7906,ccbc871ffb6fb1eb3018ec5742b51a59,1031,65.72,74.0,54.0,理學院,數學系,N,N,N,N,N,N,,,
7907,ccbc871ffb6fb1eb3018ec5742b51a59,1032,71.71,40.0,36.0,理學院,數學系,N,N,N,N,N,N,,,
7908,ccbc871ffb6fb1eb3018ec5742b51a59,1041,82.45,84.0,82.0,理學院,數學系,N,N,N,N,N,N,,,
7909,ccbc871ffb6fb1eb3018ec5742b51a59,1042,84.56,80.0,78.0,理學院,數學系,N,N,N,N,N,N,,,
7910,ccbc871ffb6fb1eb3018ec5742b51a59,1051,87.85,88.0,84.0,理學院,數學系,N,N,N,N,N,N,,,
7911,ccbc871ffb6fb1eb3018ec5742b51a59,1052,87.69,92.0,89.0,理學院,數學系,N,N,N,N,N,N,,,
7912,ccd4e99c4601fb9bda4078001907a800,1021,84.15,75.0,77.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C024,N,N
7913,ccd4e99c4601fb9bda4078001907a800,1022,71.5,21.0,25.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C024,N,N
7914,ccd4e99c4601fb9bda4078001907a800,1031,80.14,62.0,66.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C024,N,N
7915,ccd4e99c4601fb9bda4078001907a800,1032,77.75,41.0,41.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C024,N,N
7916,ccd4e99c4601fb9bda4078001907a800,1041,71.79,29.0,25.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C024,N,N
7917,ccd4e99c4601fb9bda4078001907a800,1042,77.4,30.0,33.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C024,N,N
7918,ccd4e99c4601fb9bda4078001907a800,1051,83.87,63.0,69.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C024,N,N
7919,ccd4e99c4601fb9bda4078001907a800,1052,82.5,63.0,63.0,資訊電機學院,資訊工程學系,Y,N,N,N,Y,N,C024,N,N
7920,ccd79eece366760dd9699a0cdddfadb8,1021,59.67,22.0,12.0,理學院,數學系,Y,Y,N,Y,N,N,D010,N,N
7921,ccd79eece366760dd9699a0cdddfadb8,1022,57.75,16.0,16.0,理學院,數學系,Y,Y,N,Y,N,N,D010,N,N
